0,1
2020-02-27,"[[""대법, 카카오 김범수 의장 '계열사 누락 신고' 무죄 확정"", 'NH證, 카카오엔터프라이즈와 AI 활용 MOU 체결', '[단독] 카카오 ""뉴스·동영상 구독모델이 새 성장동력""', '카카오 AI 기술력, NH투자증권에 결합된다…업무혁신 협약 체결', ""오리온, '오!그래놀라바 카카오&유산균볼' 출시"", '카카오, 사옥 건립 \'첫발\'…""장기적으로 공동체 공간 마련""', '카카오모빌리티 등 7개 업체 ‘여객법 개정안’ 조속 입법 촉구', '카카오페이머니, 2.0 열렸다…증권 계좌 업그레이드 개시', '대법, 김범수 카카오의장 ‘계열사 누락 신고’ 무죄 확정', '카카오 ""상습 악플러, 영원히 댓글 못 단다""…댓글 정책 개편']]"
2020-02-28,"[['펀드 왔숑~ `카카오 공모펀드` 나왔다', ""[시그널] 보유 회사만 25개...그룹 IPO의 중심에 선 '카카오인베스트먼트'"", '카카오뱅크, 재택근무 연장…""코로나19 확산 영향""', '키움투자자산운용, 카카오페이증권 통해 4차산업혁명 ETF 판매', '카카오페이증권 펀드 판매 개시…1천원부터 소액 투자', '암호화폐 지갑이 뭐길래…네이버·카카오 등 IT업계 경쟁 치열', '28일, 외국인 거래소에서 한진칼(+3.38%), 카카오(-3.64%) 등 순매수', '카카오, 타다 무죄에 \'택시면허\' 필요없다...""렌트카 사업진출 검토중""', ""카카오리틀프렌즈폰3, 쿠키즈미니폰 등 키즈폰 할인 '상상폰' 선착순 아이폰8..."", '네이버카카오 대표 연임 성공... 매출, 신산업 등 실적 견인']]"
2020-03-02,"[['카카오 ""카톡 오류 복구 완료…재택 근무 증가 탓 아냐""', '카카오톡, 메시지 송수신·접속 등 장애…""내부 파악 중""', '대구 ‘카카오 T 블루’ 방역 강화…""전 차량 무균실용 필터 장착""', '카카오톡 오류 발생…""원인 파악중""', '어제는 ""렌터카 검토"" 오늘은 ""타다금지법 촉구""… 카카오의 속내는?', '카카오톡, 메시지 수·발신 또 오류…카카오 ""내부 파악중""', '올해초 오류 이어…카카오톡 80분간 먹통', ""네이버, 전직원 재택근무 6일까지 연장…카카오는 '무기한'"", ""카카오톡 '불통'...코로나19 재택근무 직장인 '불편'"", '외국인, LG화학·카카오는 담았다']]"
2020-03-03,"[['카카오vs쏘카, 자율주행車로 전선 확대', ""네이버·카카오 뉴스 제휴서 '추천검색어 남용' 제재 강화"", '카카오모빌리티, 국토부 자율주행차 임시운행 허가 취득', '카카오 등 7개 모빌리티 ""여객법 개정안, \'타다금지법\' 아냐""', '""카카오, 기간통신망 사업자 아니지만 장애방지 각별히 노력해야""', '카카오게임즈, 유망 개발사 3곳에 230억 전략적 투자', '카카오게임즈, 개발사 3곳 230억원 투자해 지분 인수', '카카오·NHN 알림장 앱, ‘블루오션’ 亞시장 노크', '카카오게임즈, 유망 개발사 투자로 경쟁력 확보', '카카오모빌리티, 국토교통부 자율주행차 임시운행허가 취득']]"
2020-03-04,"[['김범수·카카오, 코로나19 성금 40억 기부', '카카오·김범수 의장, 코로나19 성금으로 40억원 쾌척', '[단독]카카오모빌리티, 자율주행 3등급 받고선 등급 높여 발표', '카카오, 코로나19 성금 20억…김범수 의장도 20억원어치 주식 기부', '카카오 김범수 의장, 코로나 극복에 20억원어치 주식 쾌척', '카카오페이증권, 서비스 시작 6일만에 20만 계좌 돌파', '카카오페이증권, 서비스 시작 6일 만에 20만 계좌 개설', '언론사 1곳 합격무효·2곳 계약해지… 네이버·카카오 뉴스 퇴출', ""카카오 질의응답 서비스 'DAUM 팁' 이달 말 역사 속으로"", '‘모빌리티 공룡’ 꿈꾸는 카카오… 바퀴 달린 사업은 다 찔러보나']]"
2020-03-05,"[[""시민단체 총회 '페북·카카오TV' 허용…코로나 방지"", '인권위원장 ""네이버·카카오 포털 뉴스 댓글 제재 환영""', '카카오 20억 + 김범수 20억… 코로나19 극복 위한 성금 쾌척', '[뉴스체크｜경제] 카카오 김범수 사재 20억원 쾌척', ""카카오 이어 SK와 롯데까지?..플랫폼 택시, '총량제' 수준이 관건"", '카카오모빌리티, 국토부 자율주행차 임시운행허가 취득', '오리온, 마켓오 네이처 ‘오!그래놀라바 카카오&유산균볼’ 출시', '카카오 40억 지원, 국민은행 5억 추가 기부', '모빌리티 강자, 카카오와 타다의 속앓이', ""이젠 나눔도 테크! '네이버-카카오톡'으로 코로나19 기부금 몰린다""]]"
2020-03-06,"[['""카카오택시 \'독점\' 불가""…\'타다법\' 넘긴 국토부 후발업체 키운다', ""네이버 해피빈·카카오 같이가치…코로나19 기부 참여 열기 '훈훈'"", '카카오, ‘달빛 조각사’ 이어 ‘이태원 클라쓰’로 두번째 ‘웹툰 OST’ 발매', '카카오, 지역 맞춤 정보 담은 ‘코로나19 현황판’ 공개', '차차 대표 ""여객법, 카카오 위한 카르텔법"" 철회 촉구', '카카오-증권·자산운용사 협업… ""판매 채널 확대해 고객 확보""', '마스크 알리미 서버 다운…""카카오톡에서 친구 추가하세요""', '케이뱅크·타다 좌초 위기에 미소짓는 카카오', '[2020 증권업] 올해 증권업 최대 화두는 ‘카카오’', ""'정책 모범생' 카카오, 카카오모빌리티와 카카오뱅크 더 키울 기회잡아""]]"
2020-03-09,"[[""카카오 '코로나19' 기부 이모티콘 판매 역대 1위"", ""LH, 임대료 '카카오톡 고지서' 서비스 도입"", '`타다 서비스` 중단 이어 `플랫폼 택시` 대안될까…카카오만 최대 수혜자?', '카카오페이, 6월까지 가맹점 수수료 전액 지원', '""코로나19 같이 극복해요"" 카카오 \'같이가치\' 모금액 10억 돌파', '카카오프렌즈, 화이트데이 신제품 출시', '예탁원, ""카카오톡으로 주총 정보 확인하세요""', 'LH, 카카오톡으로 임대료 고지 실시', '카카오커머스 ""화이트데이, 글로벌 뷰티 브랜드가 대세""', '[돈워리스쿨2 EP.01] 플랫폼 비즈니스 시대! 네이버와 카카오가 그리는 빅 피...']]"
2020-03-10,"[['네이버·카카오, 지도 서비스 통해 공적 마스크 정보 제공한다', ""대한항공, 카카오톡 기반 챗봇 서비스 '대한이' 운영 개시"", ""올해도 작심삼일?…네이버·카카오 '습관 넛지기술'도 맞대결"", ""대한항공, 카카오톡 챗봇 상담 서비스 '대한이' 운영"", '류영준 카카오페이 대표, 3대 핀테크산업회장에 선출', ""필(Fil), 카카오M 레이블과 전속계약 '015B 객원보컬 출신'"", ""카카오 독식하나…타다 없는 모빌리티 '지각변동'"", ""카카오, 코로나19 기부 이모티콘 판매 '역대 1위'"", '카카오페이, 가맹점 수수료 전액 지원', ""앞으로 임대료 '카카오톡 고지서'로 받는다""]]"
2020-03-11,"[['네이버·삼성보다 ‘카카오’에 다니고 싶은 이유…', '카카오미니로 LG TV 제어한다…카카오·LG전자 제휴', '""헤이카카오 TV 켜줘""…카카오·LG전자 전략적 제휴', '네이버ㆍ카카오도 가세… “마스크 재고, 지도앱으로 확인하세요”', ""'마스크 정보' 공개 첫날…카카오·네이버에 민간사이트까지 '봇물'(종합)"", '케이프證 ""카카오, 코로나19로 인한 실적둔화 가능성 제한적""', '카카오뱅크, 출범 3년 만에 흑자…지난해 순익 137억', '교보라이프플래닛, 카카오페이 `내 보험 관리` 런칭', '신임 핀테크산업협회장에 류영준 카카오페이 대표 당선', ""카카오페이지의 '메모리스트' 웹툰 원작 열풍 잇나""]]"
2020-03-12,"[['캐롯손해보험, 카카오 출신 핀테크 전문가 영입…신사업부문장으로 합류', '토스 증권사 나오나…카카오 이어 ‘두 번째 핀테크’ 기대', '삼성증권 ""코로나19 장기화로 네이버·카카오도 부정적 영향""', ""'年매출 1000억' 카카오모빌리티 '황금라이언' 받았다"", ""카카오 시총, '금융 대장株' 신한지주 턱밑 추격"", '밀크터치, 카카오페이지 퀴즈 정답은?…""OOOO 피부의 비밀""', '교보라이프플래닛, 카카오와 제휴', '실적 요동쳐도 배당은 늘린 네이버·카카오', '카카오뱅크, 출범 3년 만에 흑자전환 성공', ""카카오페이지 웹툰 '메모리스트'…'이태원 클라쓰' 흥행 계보 잇는다""]]"
2020-03-13,"[['카카오·신세계·신한금융 등 477개사 다음주 전자투표 실시', '카카오게임즈, `패스 오브 엑자일:환영` 14일 시작', '[클릭 e종목] 1분기 숨고른 카카오, 2분기부터 또 달린다', ""'이태원클라쓰' 다음은 '웹툰거장' 윤태호 신작…카카오 프로젝트 2탄"", '후지필름, 공식 카카오톡 채널 오픈', 'SNS서 활발한 한진그룹 지키기 운동…카카오톡 오픈 채팅방 다수 개설', '카카오엔터프라이즈, LG전자와 전략적 파트너십 체결', '가심비몰, 미니폰∙카카오 리틀프렌즈폰3 등 키즈폰 재고 정리', ""카카오 계열사도 뛰어든 알뜰폰 시장... 새바람 '솔솔'"", '카카오가 이끌고 토스가 뒤따르고…케이뱅크 빈자리 채울까']]"
2020-03-16,"[['한진칼 지분 샀다 되판 카카오, 왜?', '[시그널] 앵커에쿼티, 카카오M 2대주주로···2,100억 투자 결정', ""카카오, 한진칼 주총 앞두고 '중립' 선언...지분 일부 매각"", ""[단독] '카카오' 김범수, 케이큐브타워 매각… 70억원 차익"", '카카오M, 앵커PE에서 2천100억 투자 유치', '카카오, 한진칼 지분 일부 매각…한진가 분쟁서 발 빼나', '카카오, 한진칼 지분 일부 처분…""조원태 백기사 생각 없다""', '한진칼 지분 처분한 카카오...한진그룹 경영권 다툼 변수', '카카오 한진칼 보유지분 일부 매각, ""한진그룹 경영권 분쟁에 중립""', '한진칼 지분 일부 턴 카카오…""경영권과 관련 없다""']]"
2020-03-17,"[['카카오, 4·15 총선 특집 페이지 열어…선거 정보 한눈에', ""카카오톡, 또 '먹통'…카카오택시도 접속 오류"", '카카오뱅크, 윤호영 단독 대표 체제 확정', '[1보]오후 6시 50분께부터 카카오톡 장애', '카카오, 포털 다음에 총선 특집 페이지 개설', '""카톡이 왜 이래"" 출시 10주년 전날, 또 먹통 된 카카오톡', '카카오뱅크, 윤호영 단독 대표 체제 확정', '카카오톡, 출시 10주년 하루 앞두고 장애', '카카오톡, 또 30분 간 먹통…현재 정상화', '현 모빌리티 상황은?···인지도 오른 타다·굳건한 카카오']]"
2020-03-18,"[['카카오 김범수 ""모바일 생활 플랫폼 넘어 변화의 파고 대응해야""', '""카카오 시즌2는 `문화가 일하는 기업`""', '김범수 카카오 이사회 의장 ""카카오 시즌1 끝, 이제 시즌 2 준비""', '대한민국 손닿는 곳이 곧 ‘카카오 세상’', '토스, 카카오 이어 증권업 가세', '김범수 ""카카오 10년, 이제는 시즌2 준비할 때""', ""토스, 증권·은행·카드 진출로 '종합금융' 박차... 카카오 아성에 도전장"", '김범수 카카오 이사회 의장 ""좋은 기업서 위대한 기업 될 것""', ""김범수 카카오 의장 인터뷰하는 카카오 '라이언'"", '카카오게임즈 프렌즈타워, 새 모드 타임어택 업데이트']]"
2020-03-19,"[['""100일 습관 인생 바꾼다""…카카오, 22일까지 \'프로젝트100\' 접수', '카카오커머스, 5억 원 규모 손소독제 12만개 기부', '카페24, 카카오싱크 연동', '카카오커머스, 코로나 피해 지원 손소독제 12만개 기부', '카카오프렌즈 미니골드바, 20일 인터넷우체국서 판매', '카카오 웹용 지갑 카이카스 출시…""클레이튼 토큰 관리 지원""', ""우리 언택트株인데…네이버·카카오 'ㅠㅠ'"", 'SKT 플로 \'실시간 순위 차트\' 폐지…카카오 ""개편 검토 중""', ""[이슈분석]'할일 많아진 주차장' 카카오·SKT도 가세"", '카카오, 제21대 국회의원 선거 특집 페이지 오픈']]"
2020-03-20,"[[""입장 바꾼 카카오, 조원태 회장 '백기사'로 나선다"", '카카오모빌리티, 류긍선 단독 대표 체제로 전환', '카카오모빌리티, 류긍선 단독대표 체제로', '[시그널] 검증 안 된 신사업도 ‘OK’ 카카오에 뭉칫돈 쏟아 붓는 해외 PEF', '카카오, 결국 \'조원태 편\' 가능성 높아져…""협력관계·자문기관 고려해 결정""', '카카오, 다시 \'조원태 우군\'으로 …""자문기관 의견 고려할 것""', '카카오모빌리티, 류긍선 단독 대표 체제로', '카카오모빌리티, 류긍선 단독 대표 체제로 전환', 'B2B 사업 거침 없는 카카오, 올해 기업용 클라우드도 공개', '일본에서 ‘카톡’은 은밀한 대화용? ‘매출 3조원’ 카카오의 한숨']]"
2020-03-23,"[['총선 앞두고… 네이버·카카오 댓글과 실검 제한 나선다', '카카오페이, 사업자 대상 대출금리 우대·이자 지원', '구미시, 장난감도서관 카카오톡 예약 대여 시행', '코로나19 정부 브리핑 비대면 진행…질문은 카카오톡으로', ""창비x카카오페이지 영어덜트 장르문학상 대상에 박소영의 '21도씨'"", '네이버·카카오, 이번주 대표 연임 결정… “사실상 확정”', '카카오가 쏜다…코로나19로 힘든 소상공인에 최대 20만원 지원', ""김성수 카카오M 대표, 콘텐츠 거물 '짤막 영상'으로 모바일 시장 승부수"", '카카오페이, 반년 만에 얼굴인식 이용자 200만명 넘겨', '[인사이드 스토리]금융사·카카오계열사 가세해도 힘겨운 알뜰폰']]"
2020-03-24,"[[""네이버·카카오 주총 위크…호실적에 나란히 대표 '연임' 확실시"", '카카오 ""\'n번방\' 관련 카톡 모니터링 강화""…위반 사례 제재', ""BBQ, '카카오톡 선물하기' 이용하면 최대 20% 할인"", ""'토스·카카오페이' 이끄는 간편송금, 지난해 124% 폭증"", '토스·카카오페이로 하루 송금 2200억...이용 급증', '\'n번방\' 사건에…카카오 ""카톡 오픈채팅방 모니터링 강화""', '제21대 총선\' 앞두고 특집 페이지 오픈한 네이버·카카오... ""어느 걸 볼까?""', '장수군 유튜브, 카카오채널로 군민 소통 업그레이드', '네이버·카카오, 코로나19에도 주총 예정대로 개최', '넷마블·엔씨·게임빌·카카오, 글로벌 톱52 퍼블리셔로']]"
2020-03-25,"[[""여민수·조수용 공동대표 재선임…'카카오 시즌2' 이끈다"", '카카오, 여민수·조수용 공동대표 연임 확정', '""EBS 2주 라이브 특강, 네이버·카카오 TV로 보세요""', '카카오 여민수·조수용 대표 연임…""사회문제 해결 역할 확대""', ""'먹통' 논란 EBS 라이브 특강, 네이버ㆍ카카오TV서도 본다"", 'EBS 라이브 특강, 네이버-카카오에서도 서비스 개시(공식)', 'EBS 2주 라이브 특강, 네이버·카카오에서도 본다', ""월화수목금'토' 저축…카카오뱅크 '저금통' 규칙 추가"", 'DB금투 ""카카오, 코로나 영향권이나 사업확장 기대 여전""', '카카오페이증권, 28일만에 50만계좌 돌파']]"
2020-03-26,"[['에버랜드-카카오엔터프라이즈, 업무협약 체결', '목수·서당 훈장·유튜버·카카오대리기사…이색이력 총선후보는', ""'카카오 T 주차'로 에버랜드서 실시간 주차공간 확인·발레파킹 된다"", '에버랜드, 카카오와 손잡고 IT 기반 고객 서비스 강화', '[단독] \'송하예 사재기 의혹\' 업자 카카오톡 확보...""해킹 계정도 돌리겠다""', '대기업 이사진에 ‘90년대생’이 왔다… 카카오 박새롬 이사', '카카오TV, ‘EBS 2주 라이브 특강’ 생중계 진행', ""카카오모빌리티, 에버랜드에 '카카오 T 주차' 서비스 구축"", '""에버랜드 티켓, 카카오톡으로 받아요"" 카카오-삼성물산 MOU', '삼성 에버랜드, 카카오 손잡는다...""테마파크 내 IT시스템 구축""']]"
2020-03-27,"[['""30살에 대기업 사외이사""…카카오, 최연소 사외이사 선임', '승려·서당 훈장·유튜버·카카오대리기사…이색이력 총선후보는(종합)', ""롯데칠성, '밀키스 핑크소다 카카오프렌즈 에디션' 출시"", '‘사회적 거리 두기’도 재기발랄하게…카카오·야놀자·코오 로고 제작', '""카카오T 기업전용플랫폼 \'비즈홈\' 만든다""', '카카오게임즈 ""핵 앤 슬래시 ‘패스 오브 엑자일’, 전문 스트리머 6인 선정""', '치카보이 카카오톡 이모티콘 배포 이벤트 실시', '카카오뱅크, 화훼농가 돕기 캠페인 동참', '널뛰는 카카오 주가, EB 투자자들의 셈법은', ""'맘스폰' 카카오리틀프렌즈폰3 요금지원 등 키즈폰 프로모션 연장""]]"
2020-03-30,"[['카카오커머스, 코로나19 피해 농어촌 특별 기획전', '카카오 블록체인이 멈췄다…40여 서비스 파트너 불똥', '한화證 ""카카오, 본업 성장세와 자회사 가치 상승 확인될 것""', '카카오 조수용 대표, 스톡옵션으로만 13억… 연봉 2.5배↑', '카카오 호실적인데, 5억도 안받은 김범수 의장', ""카카오 조수용 대표, 지난해 보수 21억…김범수는 '5억 미만'"", '[코스피] 카카오 2019년 매출액 3조 701억원, 영업이익 2068억원 (연결 기준)', '한성숙 네이버 대표, 작년 보수 30억…카카오 조수용 21억', '[IT 존] LG유플러스 SK텔레콤 카카오커머스', '카카오 블록체인 12시간 마비됐다가 복구']]"
2020-03-31,"[['카카오뱅크, 김광옥 부대표 선임', '엔씨 창업자 연봉이 카카오 창업자보다 10배 많아', '카카오뱅크, 김광옥 부대표 선임…한투 출신', '[Hot-Line] ""카카오, 코로나19로 이익 개선이 미뤄질 전망""…목표가↓', ""'트로트 여신 가인이어라~' 카카오 이모티콘, 新 효도템 등극"", '[서산소식] 서산시 카카오톡 채널 다음 달 1일 오픈', ""'꿈의 직장' IT업계 직원 연봉은…네이버·카카오 8천만대, 넷마블은 1억원"", ""'4·15 선거' 앞두고 네이버·카카오, 총선 모드 'ON'"", '[디지털금융, 명과암③] 카카오·현대차·SKT, 왜 ‘디지털 손보사’인가', '""카카오빵 행보 잇는다""... SPC삼립, \'펭수빵\' 출시 2주만 100만개 돌파']]"
2020-04-01,"[['카카오커머스 작년 매출 2천961억원·영업익 757억원', '카카오, 증권도 통하네...한 달 만에 50만 계좌 개설', '카카오뱅크, 금융기술연구소 설립...금융위, 혁신금융서비스 1주년', '카카오커머스, 폭풍성장…거래액 1조→3조', '카카오·OCI 등 248개 상장사 작년 순익 적자 전환', ""쿠팡 페이 독립선언, 네이버·카카오에 도전장…'확장성' 과제"", ""카카오게임즈 신작 '에어'→'엘리온' 새 출발"", '네이버·카카오, 오늘부터 실시간 검색어 중단', ""카카오페이지, 웹툰 '템빨' 1일 첫 공개"", '카카오 VX, 론칭 1주년 기념 고객 감사 프로모션 진행']]"
2020-04-02,"[['[단독]네이버, 카카오까지 가짜뉴스 규제하겠다는 더불어시민당', '[클릭 e종목]“카카오, 코로나19에도 1분기 실적 성장 기대”', 'KTB證 ""카카오, 독보적인 테크핀 경쟁 우위""', '타다·카카오 지난해 ‘모빌리티 출혈경쟁’ 했다', ""희망브리지, '카카오톡 선물하기'로 모인 구호품 5만9천점 전달"", '코로나 위기에 네이버·카카오도 \'빨간불\'?… ""끄떡없다""', ""카카오 '커넥트! ReDive', 대규모 편의성 업데이트 단행"", ""[ICT가 복지다]⑥사회 바꾸는 플랫폼 …카카오 '소셜임팩트'"", ""[우리는 이렇게 채용합니다-카카오뱅크] 학력·스펙보다 '문화적합성'중시"", '카카오모빌리티-에버랜드 ‘카카오 T 주차 시스템 구축’ 맞손']]"
2020-04-03,"[[""카카오, 다음주부터 '주1회 순환 출근제' 실시"", '카카오IX, 음료 3종 출시', '카카오, 9일부터 \'무기한 재택\' 해제…""주1회 출근하고 4회 재택근무""', ""'코로나19' 장기화에 카카오, 순환출근으로 전환…NHN·넷마블은 재택근무 연..."", ""네이버-카카오, 콘텐츠 자회사 매출 '쑥쑥'"", ""집콕에 웃는 엔씨소프트·카카오, 1Q 세자릿수 '껑충'"", '서대문구 노인복지관, 카카오TV·유튜브로 노래자랑 등 생방송', '1차 완판! 앱코 WEM20 버티컬 마우스, 카카오 메이커스 2차 오픈', '덩치 키운 네이버·카카오, 라인·IP 사업 주목', ""[카카오톡 활용하기] 단톡방에 돈을 뿌릴 수 있다? '송금 기능' 써보니""]]"
2020-04-06,"[['카카오 내비, 터널에서도 길 안내해준다', '카카오 계열사, 소셜 로봇 시장 본격 진출', '카카오내비, LTE 신호기반 실내측위 기술 시범 서비스', ""당진시 '카카오톡 채널' 소통해요"", ""'계약우정'→'쌍갑포차'…카카오페이지 IP 기반 콘텐츠 쏟아진다"", '""카카오, 목표주가 22만원 4% 하향 조정"" [대신증권]', '카카오페이지 IP 기반의 2차 콘텐츠 라인업 기대', '카카오 계열사 스테이지파이브, 소셜 로봇 시장 진출', ""'이태원 클라쓰' 다음 타자는?…카카오페이지 IP '2차 콘텐츠' 줄지어 론칭"", '당진시, 카카오톡 통해 시민과의 소통강화']]"
2020-04-07,"[[""카카오모빌리티 '비즈홈' 본격화"", '""카카오TV·네이버 밴드에서 \'온라인 종교집회\' 하세요""', '카카오내비, 강남순환로 3개 터널서도 끊김 없이 안전하게', ""카카오게임즈, '달빛조각사' 초대형 업데이트 예약자 모집 시작"", '카카오M 60억원 지원받은 메가몬스터, TV+디지털 드라마 제작 박차', ""네이버 '글로벌' vs 카카오 '디지털 전환'…영역 넓히는 포털양강"", ""'N번방' 네이버·카카오도 안심 못한다"", '""웹툰을 메가 IP로"" 네이버-카카오, 웹툰 IP 영상화 ‘활활’', '국민연금, 카카오 지분 10% 보유', '그레이프랩 X 카카오메이커스, 재생지 노트북 스탠드 g.flow 스페셜 에디션 출...']]"
2020-04-08,"[[""카카오게임즈, '프린세스 커넥트' 애니 방영 이벤트"", '예술위-카카오같이가치, 사회공헌모금 프로젝트 지원', ""[단독] 카카오 '그라운드X' 앱 공모전 부당운영 논란…수억원대 상금도 공수표..."", ""카카오게임즈, '달빛조각사' 업데이트 사전 예약 실시"", '배달의민족은 정말 독점 사업자? 카카오 쿠팡 위메프도 있는데...', ""언택트 수혜 기대했는데…카카오, 코로나19로 주요사업 '타격'"", '카카오, 상대적으로 빠른 실적회복 기대-한국투자증권', '“출결 점검은 밴드와 카카오톡과 같은 사회관계망서비스(SNS) 활용하라”', '카카오 주식 매수의견 유지, ""코로나19에도 핀테크와 모빌리티 성장""', '후불결제 허용·충전한도 확대 기대감…‘전금법 개정’ 주목하는 네이버·카...']]"
2020-04-09,"[['\'카카오 T 블루\' 광주·울산서도 달린다…""연내 전국 1만대 목표""', '카카오·네이버 두고 검찰과 ‘엇박자’ 공정위, ‘고의성’ 따져 검찰 고발', '일동제약×카카오프렌즈, 비타민음료 아로골드D 리뉴얼', '[PC마켓 이슈] 인텔 카카오프렌즈 미니PC·에이수스 10세대 비보북 외 (4월 9...', '타다 빈자리, 카카오 벤티가 대신할 수 있을까?', '재택근무·온라인 강의 확산…라이브톡·카카오TV 이용자수 뛰었다', '카카오게임즈, ‘테라 클래식’ 신규 전설 펫 ‘위즈’ 추가', '네이버웹툰・카카오페이지, IP 사업 ""쏠쏠하네""', '카카오게임즈, 모바일 MMORPG ‘테라 클래식’ 신규 펫 ‘위즈’ 업데이트', '네이버-카카오, 코로나19에 1Q 사업별 희비…온라인 결제↑ 광고↓']]"
2020-04-10,"[['카카오게임즈, PC 신작 ‘엘리온’ 서포터즈 사전 다운로드', '카카오게임즈, 모바일 RPG ‘그랜드체이스’에 신규 영웅 사전예약 진행', ""카카오 향한 엇갈린 시선..외국인 '사자' vs. 기관 '팔자'"", '카카오톡 선물도 이제는 ‘로켓배송’으로!', '""카카오, 코로나19에도 매출 견조""...목표주가 유지', ""카카오모빌리티, 택시호출 배분 '차별' 의혹 제기에 골머리"", ""'타다' 사라진 그 자리, '마카롱 vs 카카오T' 누가 차지?"", ""네이버·카카오, 코로나 '양날의 검'...1Q 실적 맑음"", '서산시, 카카오톡 채널 활성화 이벤트', '일동제약, 카카오프렌즈 만난 아로골드D 새단장']]"
2020-04-13,"[['카카오, ‘카카오메일’ PC버전 베타 출시', ""카카오 '스마트홈트' 앱, 통신3사로 서비스 확대"", ""카카오 VX '스마트홈트' 이통 3사로 확대"", '카카오메일, 모바일 이어 PC서도 주고받는다', '전자랜드, 카카오페이 결제 서비스 도입', ""카카오택시 '타다 빈자리' 채울수 있을까"", '쉐보레-카카오, `트레일블레이저 시승 이벤트` 실시', '카카오 ""여성전용택시 출시는 아직""…사업성 전망 엇갈려', '카카오벤처스, 영상 편집 앱 브이로거에 투자', '전자랜드, 카카오페이 결제 서비스 도입']]"
2020-04-14,"[['전주 한옥마을에서 만나는 ‘카카오 유생프렌즈’', '대기업 임원 연봉 증감폭, 카카오↑ 삼성화재↓', '[IT 존] LG유플러스 SK텔레콤 카카오', ""저금리 대출 관련 카카오톡 스미싱 공격 '주의'"", ""카카오, '카카오메일' PC버전 베타 출시"", ""카카오 '달빛조각사', 3단계 대형 업데이트 중 파트1…'길드워즈' 오픈"", '""카카오, 돋보이는 체력"" [하나금융투자]', 'SKT, 통신요금을 핀테크로… 카카오·네이버페이 등 확대할 것', '“카카오, ‘톡비즈’는 2분기 10%·하반기 15% 내외의 고성장 기대”', '코로나 여파 카카오 자회사들 IPO 줄줄이 차질']]"
2020-04-16,"[['KT, 카카오페이 자동납부 시스템 도입', '캐리어에어컨, ‘클라윈드 공기청정기 카카오프렌즈’ 2종 출시', ""내달 베일벗는 '기업용 카카오내비'"", '카카오게임즈 `프린세스 커넥트! 리:다이브` 아유미 업데이트', ""오비맥주, 카카오IX와 '카스X선데이치즈볼' 한정판 쇼퍼백 출시"", ""'카카오뱅크 신화' 민주당 고양정 이용우 당선"", ""카카오뱅크 대표·PC방 사장도 '금배지'…경제·금융계 출신 19명 여의도 입성"", ""네이버밴드 vs 카카오톡 '온라인 개학' 정조준…시장선점 나섰다"", '김병관·류호정 엇갈린 승패…親게임 고전,네이버·카카오 1석씩', '""제2의 슬러시 NO"" 카카오, Z세대 맞춤 신규서비스 내놓는다']]"
2020-04-17,"[[""카카오, OECD와 '중소기업 코로나19’ 대응 논의…국내 기업 중 유일"", '카카오, OECD와 中企 코로나19 대응 방안 논의', ""'양대포털' 카카오-네이버도 출근…'재택 해제' 기지개 켜는 판교"", '카카오가 이메일 PC버전까지 내놓은 이유', '김범수 카카오 의장, 강남 초고가 아파트 팔았다', '카카오, OECD와 코로나19 중소기업 대응 논의', '네이버, 카카오 재택근무에서 부분적 출근 체제 복귀', '네이버·카카오, 온라인 수업시장 공략...기술력·친근감으로 무장', '“카카오, 코로나 이후 비대면 시대의 주인공”', ""카카오프렌즈, '프렌즈타운' 시즌2 업데이트""]]"
2020-04-20,"[['김범수의 통큰 채용…카카오 200명 넘게 뽑는다', '학력⋅전공 안묻는 카카오, 채용연계형 인턴십 모집… “역대 최대 규모”', '대신證 ""카카오, 금융사업 확장 가능성 긍정적""', '카카오뱅크, 해외송금 수수료 파격 인하', ""카카오재팬 '픽코마', K-웹툰 저력 보여줬다"", ""카카오뱅크 빠른해외송금 수수료 '금액 상관없이 5달러'로 인하"", '노란우산 ""카카오톡 추가하고 송가인 이모티콘 받으세요""', '카카오뱅크, WU빠른해외송금 수수료 5달러로 인하', '카카오뱅크, WU빠른해외송금 수수료 5달러로 인하', '카카오, 출범 이후 첫 서비스·비즈 분야 인턴 채용']]"
2020-04-21,"[[""카카오, AI 경진대회 개최…주제는 '멜론 플레이리스트 예측'"", ""카카오 브런치, '사회적 거리두기 랜선 전시회' 개최"", '카카오, AI 경진대회 개최…AI로 곡 예측·추천하라', ""법인명 정하고 인력 채용... '카카오보험' 설립 본궤도"", '카카오M, 액터스 1기 신인배우 7人 얼굴 공개', ""웹젠 장수 게임 '뮤', 웹툰으로 부활…카카오페이지서 연재"", ""카카오, AI 경진대회 '제 3회 카카오 아레나' 개최"", ""서울시, 동네책방에 1백만원 지원…'카카오'와 랜선북클럽도"", '카카오, 채용연계형 인턴 수백명 모집', ""카카오, AI 경진대회 '제 3회 카카오 아레나' 개최""]]"
